
1.197621 -2.876153 -0.286443 1.697451 -1.954501
0.2099197 -3.286992 -0.4319017 2.376193 -1.94335
0.4366721 -4.039953 -0.2070616 2.905305 -1.102363
0.3957141 -4.334255 -0.5739617 3.184213 -2.01431
0.6486503 -3.987679 -0.2488081 2.921455 -2.049581
-0.2634658 -3.552802 0.4482847 3.012912 -1.737963
-0.5397668 -3.603851 -0.3654564 2.769624 -2.267391
0.1406799 -2.846665 -0.5707416 3.4171 -2.256566
0.2233442 -2.577428 -0.1285526 2.812953 -2.295695
0.6321118 -1.874702 -0.2870183 2.485303 -2.268595
1.113429 -2.155818 0.7689546 2.137367 -1.802792
1.050158 -2.470965 0.7173172 2.351164 -2.52263
1.41324 -2.525644 -0.1779409 2.518842 -2.103162
1.218216 -3.020018 -0.1634991 2.817483 -1.908625
1.784835 -3.079452 0.07219885 2.178876 -1.174551
1.729592 -2.495857 -0.09744872 1.957172 -0.2375302
1.552456 -2.938336 -0.5194276 2.315089 -0.9651309
1.592433 -2.170082 -0.694371 1.959199 -0.2755065
1.711967 -2.813649 -0.2042618 2.73964 -0.2887189
2.193678 -2.872784 -0.7364434 2.411477 0.00768233
2.104852 -2.776888 -1.198925 2.389164 0.1870147
2.646511 -3.203532 -1.062911 2.397217 -0.3910676
2.745045 -2.304835 -1.20151 2.925688 -0.5629786
2.868539 -2.690699 -0.7044988 3.212325 -0.4810941
2.558275 -2.525033 -0.1756253 3.438792 -1.322411
2.176119 -2.437243 -0.1058061 3.594647 -2.143757
1.490354 -2.368887 -0.2401105 2.99118 -2.669353
1.141899 -3.701135 -0.1594389 2.890965 -3.53876
1.932855 -3.020109 0.5792862 2.684575 -3.106248
2.311237 -3.770546 0.4852087 2.695651 -2.90607
1.755456 -3.906263 0.5577604 2.223335 -2.631623
1.476791 -3.844632 0.7690504 2.207217 -2.876473
1.674774 -3.626027 1.199578 2.201269 -3.11479
1.702063 -3.529411 0.943171 2.892973 -2.204825
1.738814 -3.617967 0.5125253 2.531029 -2.637316
1.745941 -3.373178 0.2325823 3.199462 -2.340241
1.552112 -4.015741 0.3984137 3.21415 -1.964208
1.186028 -4.214812 0.5125714 3.560242 -0.9902657
0.80506 -4.449186 0.2929537 3.554284 -0.2693223
0.154505 -4.441495 0.6051778 3.376403 -0.03695169
-0.2032909 -4.026043 -0.1051567 4.108044 0.1261233
0.1130092 -4.661237 0.004770136 3.261949 0.1042507
0.3427823 -4.392809 0.3958083 2.262304 -0.2126042
1.365587 -4.306226 0.1808238 1.914723 -0.55516
1.25442 -4.410314 0.6071584 2.011214 -0.5935872
0.8778662 -4.524053 1.206643 2.028728 0.1749204
